sub_f_005.acq
1 msec/sample
15 channels
Corr Raw
mV
Zyg Raw
mV
Lev Raw
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Digital input
Volts
Corr Processed
Volts
Zyg Processed
Volts
Lev Processed
Volts
Marker
Volts
CH1,CH2,CH3,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH40,CH41,CH42,CH43,
-0.00152588,-0.00360107,0.00793457,0,0,0,0,0,0,0,0,0.926205,0.883713,0.150435,0,
0.00170898,-0.00335693,0.00579834,0,0,0,0,0,0,0,0,1.02706,0.894082,0.145843,0,
-0.00195312,-0.00286865,0.00549316,0,0,0,0,0,0,0,0,0.988058,0.911001,0.144934,0,
-0.00494385,-0.00286865,0.00915527,0,0,0,0,0,0,0,0,1.21961,0.932441,0.144278,0,
-0.00189209,-0.00238037,0.00274658,0,0,0,0,0,0,0,0,1.2956,0.952233,0.139521,0,
0.00469971,-0.00439453,0.00976562,0,0,0,0,0,0,0,0,1.28723,0.984983,0.137379,0,
0.0119629,-0.00579834,0.00946045,0,0,0,0,0,0,0,0,1.23051,0.936602,0.137665,0,
0.0143433,-0.00469971,0.00213623,0,0,0,0,0,0,0,0,1.27706,0.958383,0.133366,0,
0.00732422,-0.000854492,-0.00274658,0,0,0,0,0,0,0,0,1.45532,0.975291,0.12772,0,
0.00488281,-0.000305176,-0.00671387,0,0,0,0,0,0,0,0,1.49851,0.947996,0.119535,0,
-0.00280762,0.000732422,0.00366211,0,0,0,0,0,0,0,0,1.48796,0.9602,0.107024,0,
-0.00244141,0.003479,0.012207,0,0,0,0,0,0,0,0,1.67172,0.889293,0.105376,0,
0.00292969,0.00476074,0.0201416,0,0,0,0,0,0,0,0,1.78635,0.836732,0.0989371,0,
0.00128174,0.00610352,0.0247192,0,0,0,0,0,0,0,0,1.80214,0.799996,0.0954198,0,
-0.000854492,0.00585938,0.0198364,0,0,0,0,0,0,0,0,1.74429,0.832287,0.100174,0,
0.00109863,0.00366211,0.0125122,0,0,0,0,0,0,0,0,1.756,0.7737,0.102604,0,
0.00195312,0.00378418,0.0106812,0,0,0,0,0,0,0,0,1.7656,0.743079,0.100686,0,
0.00445557,0.000549316,-0.00946045,0,0,0,0,0,0,0,0,1.77048,0.794787,0.11578,0,
0.0140991,-0.00280762,-0.0241089,0,0,0,0,0,0,0,0,1.84245,0.771756,0.113028,0,
0.013916,-0.00482178,-0.0265503,0,0,0,0,0,0,0,0,1.81202,0.773213,0.107564,0,
0.00463867,-0.00469971,-0.00946045,0,0,0,0,0,0,0,0,1.68944,0.819604,0.118057,0,
-0.00500488,-0.00616455,-0.0134277,0,0,0,0,0,0,0,0,1.64238,0.894589,0.127507,0,
-0.012085,-0.00756836,-0.0244141,0,0,0,0,0,0,0,0,1.63634,0.935918,0.148609,0,
-0.00854492,-0.00579834,-0.0115967,0,0,0,0,0,0,0,0,1.59208,0.930462,0.148089,0,
-0.012207,-0.00292969,-0.00335693,0,0,0,0,0,0,0,0,1.59572,0.972769,0.15098,0,
-0.00878906,0.00134277,0.00274658,0,0,0,0,0,0,0,0,1.57974,1.02095,0.148178,0,
-0.00744629,0.00183105,0.000915527,0,0,0,0,0,0,0,0,1.62194,1.09974,0.146073,0,
-0.00366211,-0.00213623,0.0012207,0,0,0,0,0,0,0,0,1.63701,1.147,0.153644,0,
-0.00195312,-0.00439453,0.00213623,0,0,0,0,0,0,0,0,1.7921,1.1747,0.16984,0,
-0.000793457,-0.00506592,-0.00335693,0,0,0,0,0,0,0,0,1.79116,1.20232,0.178427,0,
0.00177002,-0.00512695,0.00366211,0,0,0,0,0,0,0,0,1.79738,1.24256,0.189968,0,
0.00012207,-0.00512695,-0.00915527,0,0,0,0,0,0,0,0,1.78066,1.31141,0.194952,0,
-0.000671387,-0.0045166,-0.0140381,0,0,0,0,0,0,0,0,1.82308,1.37313,0.197215,0,
-0.00164795,-0.0022583,-0.00427246,0,0,0,0,0,0,0,0,1.86515,1.35288,0.199629,0,
0.00152588,6.10352E-05,-0.00213623,0,0,0,0,0,0,0,0,1.87765,1.32474,0.204488,0,
0.0012207,-0.00140381,0.00152588,0,0,0,0,0,0,0,0,1.90319,1.35679,0.212102,0,
-0.00115967,-0.0032959,-0.00183105,0,0,0,0,0,0,0,0,1.92002,1.38987,0.2166,0,
-0.00195312,-0.00439453,-0.00457764,0,0,0,0,0,0,0,0,1.90018,1.39984,0.215008,0,
-0.00311279,-0.00561523,-0.00854492,0,0,0,0,0,0,0,0,1.85208,1.46044,0.212278,0,
0.000244141,-0.00372314,-0.00671387,0,0,0,0,0,0,0,0,1.88709,1.48769,0.206044,0,
0.00128174,-0.00158691,-0.00671387,0,0,0,0,0,0,0,0,1.88765,1.41539,0.204219,0,
-0.00177002,-6.10352E-05,-0.0146484,0,0,0,0,0,0,0,0,1.8197,1.36099,0.204322,0,
0,-0.00189209,-0.0238037,0,0,0,0,0,0,0,0,1.96075,1.30843,0.200724,0,
-0.0012207,-0.00189209,-0.00946045,0,0,0,0,0,0,0,0,1.89106,1.30887,0.19993,0,
-0.00244141,-0.000366211,0.0271606,0,0,0,0,0,0,0,0,1.81287,1.35039,0.198519,0,
0,0,0.0289917,0,0,0,0,0,0,0,0,2.00812,1.42126,0.202706,0,
0.00878906,0.000671387,0.0143433,0,0,0,0,0,0,0,0,2.29538,1.50781,0.202751,0,
0.0088501,-0.00115967,0.00793457,0,0,0,0,0,0,0,0,2.34996,1.49037,0.20081,0,
0.00415039,-0.00378418,0.00732422,0,0,0,0,0,0,0,0,2.03218,1.47452,0.203488,0,
0.0020752,-0.00610352,0.00152588,0,0,0,0,0,0,0,0,2.18129,1.38849,0.207121,0,
0.0010376,-0.00469971,0.00396729,0,0,0,0,0,0,0,0,2.35677,1.30213,0.204311,0,
-0.000610352,-0.00177002,-0.00335693,0,0,0,0,0,0,0,0,2.31839,1.32675,0.192563,0,
0.003479,-0.00140381,-0.020752,0,0,0,0,0,0,0,0,2.27677,1.4334,0.192479,0,
0.00274658,-0.00299072,-0.0210571,0,0,0,0,0,0,0,0,2.39096,1.58877,0.199491,0,
0.00701904,-0.00335693,-0.0259399,0,0,0,0,0,0,0,0,2.51007,1.66627,0.205472,0,
0.00750732,-0.00262451,-0.00244141,0,0,0,0,0,0,0,0,2.58129,1.76945,0.208984,0,
0.00128174,-0.00238037,0.00183105,0,0,0,0,0,0,0,0,2.60462,1.70836,0.198136,0,
-0.00415039,-0.00286865,0.00274658,0,0,0,0,0,0,0,0,2.98604,1.69168,0.184861,0,
-0.00506592,-0.00128174,-0.00549316,0,0,0,0,0,0,0,0,3.4136,1.7216,0.18651,0,
-0.000183105,-0.0022583,-0.012207,0,0,0,0,0,0,0,0,3.68058,1.77695,0.1932,0,
0.00128174,-0.0020752,-0.00244141,0,0,0,0,0,0,0,0,3.69444,1.90938,0.189865,0,
-0.0010376,-0.00262451,-0.000610352,0,0,0,0,0,0,0,0,3.69698,2.06171,0.186414,0,
-0.00360107,-0.00292969,0.00244141,0,0,0,0,0,0,0,0,3.5359,2.20428,0.170761,0,
-0.00610352,-0.00311279,0.00183105,0,0,0,0,0,0,0,0,3.55203,2.26951,0.166371,0,
-0.00524902,-0.00213623,-0.0198364,0,0,0,0,0,0,0,0,3.67112,2.2133,0.160407,0,
-0.00415039,-0.00170898,-0.0259399,0,0,0,0,0,0,0,0,3.76811,2.23031,0.158495,0,
-0.00531006,-0.000244141,-0.00579834,0,0,0,0,0,0,0,0,3.68474,2.19056,0.163178,0,
-0.00500488,0.000427246,0.000915527,0,0,0,0,0,0,0,0,3.69908,2.208,0.166371,0,
-0.00622559,0.000183105,0.00488281,0,0,0,0,0,0,0,0,3.75962,2.22291,0.152567,0,
-0.00256348,0.000366211,0.0140381,0,0,0,0,0,0,0,0,3.69277,2.25063,0.148423,0,
0.000244141,0.00158691,0.0149536,0,0,0,0,0,0,0,0,3.66081,2.1974,0.140753,0,
0.00292969,0.00164795,0.0198364,0,0,0,0,0,0,0,0,3.58766,2.10612,0.143653,0,
0.00415039,-0.00152588,0.015564,0,0,0,0,0,0,0,0,3.58019,1.97989,0.149116,0,
0.00683594,-0.0010376,0.00732422,0,0,0,0,0,0,0,0,3.59484,1.82802,0.137842,0,
-0.000854492,0.000610352,-0.00366211,0,0,0,0,0,0,0,0,3.61024,1.71775,0.121391,0,
-0.00616455,0.00158691,0.00915527,0,0,0,0,0,0,0,0,3.60868,1.65019,0.108999,0,
-0.00952148,0.00115967,0.0100708,0,0,0,0,0,0,0,0,3.57885,1.71609,0.106544,0,
-0.00598145,0.000976562,0.00640869,0,0,0,0,0,0,0,0,3.44022,1.747,0.106189,0,
-0.00140381,0.000793457,0.00305176,0,0,0,0,0,0,0,0,3.17246,1.67112,0.101204,0,
-0.0043335,-0.00164795,0.0012207,0,0,0,0,0,0,0,0,2.98797,1.57843,0.0971523,0,
-0.00524902,-0.0020752,-0.00732422,0,0,0,0,0,0,0,0,2.98651,1.51248,0.0949042,0,
-0.00518799,-0.00158691,-0.00579834,0,0,0,0,0,0,0,0,2.9991,1.40751,0.0928531,0,
-0.003479,-0.00250244,-0.00274658,0,0,0,0,0,0,0,0,3.01245,1.32788,0.095916,0,
-0.00274658,-0.00134277,-0.000610352,0,0,0,0,0,0,0,0,2.88809,1.29665,0.104213,0,
-0.00128174,-0.00195312,-0.00274658,0,0,0,0,0,0,0,0,2.75608,1.22996,0.109214,0,
0.00164795,-0.00115967,0.00854492,0,0,0,0,0,0,0,0,2.59836,1.03891,0.113939,0,
0.00195312,-0.00140381,0.012207,0,0,0,0,0,0,0,0,2.42332,0.903825,0.112429,0,
0.00341797,-0.00128174,-0.0125122,0,0,0,0,0,0,0,0,2.27879,0.83292,0.108353,0,
0.00561523,-0.000976562,-0.0289917,0,0,0,0,0,0,0,0,2.26782,0.832357,0.104287,0,
0.00738525,-0.00238037,-0.0439453,0,0,0,0,0,0,0,0,2.22024,0.828931,0.0968441,0,
0.00708008,-0.00109863,-0.020752,0,0,0,0,0,0,0,0,2.20543,0.829805,0.0932362,0,
0.0146484,0.000793457,-0.0131226,0,0,0,0,0,0,0,0,2.15151,0.830478,0.0926038,0,
0.0144043,-0.00311279,-0.0012207,0,0,0,0,0,0,0,0,2.05852,0.823969,0.0952284,0,
0.00695801,-0.00463867,0.00366211,0,0,0,0,0,0,0,0,1.95997,0.904427,0.107049,0,
0.0090332,-0.0055542,0.00366211,0,0,0,0,0,0,0,0,1.93185,0.948116,0.110862,0,
0.00811768,-0.00274658,0.00335693,0,0,0,0,0,0,0,0,1.88101,0.909615,0.11076,0,
-0.000427246,-0.00213623,-0.00579834,0,0,0,0,0,0,0,0,1.89896,0.837008,0.113913,0,
-0.00231934,-6.10352E-05,-0.00427246,0,0,0,0,0,0,0,0,1.74018,0.849473,0.113821,0,
-0.00390625,-0.00152588,-0.00915527,0,0,0,0,0,0,0,0,1.57698,0.89001,0.111483,0,
-0.00408936,-0.00268555,-0.00701904,0,0,0,0,0,0,0,0,1.42052,0.933352,0.114282,0,
-0.00115967,-0.00219727,-0.00732422,0,0,0,0,0,0,0,0,1.42944,0.8458,0.121166,0,
-0.000183105,-0.00317383,0.00793457,0,0,0,0,0,0,0,0,1.3819,0.790253,0.132047,0,
-0.0020752,-0.00134277,0.0088501,0,0,0,0,0,0,0,0,1.37914,0.733884,0.139515,0,
-0.00646973,-0.0020752,-0.00152588,0,0,0,0,0,0,0,0,1.43451,0.713643,0.142499,0,
-0.00238037,-0.00262451,-0.00305176,0,0,0,0,0,0,0,0,1.467,0.779498,0.153925,0,
-0.00408936,-0.00341797,0.00335693,0,0,0,0,0,0,0,0,1.42711,0.850608,0.158142,0,
-0.00683594,-0.003479,0.00793457,0,0,0,0,0,0,0,0,1.54316,0.878625,0.164319,0,
-0.00518799,-0.00415039,-0.00732422,0,0,0,0,0,0,0,0,1.70305,0.887155,0.165637,0,
-0.00585938,-0.00622559,-0.0241089,0,0,0,0,0,0,0,0,1.72183,0.909412,0.164612,0,
-0.00439453,-0.00537109,-0.0152588,0,0,0,0,0,0,0,0,1.6284,0.982252,0.165177,0,
0.000915527,-0.00341797,-0.0131226,0,0,0,0,0,0,0,0,1.65277,0.999093,0.171344,0,
0.00616455,-0.00341797,-0.00793457,0,0,0,0,0,0,0,0,1.80182,1.00667,0.174002,0,
0.0153809,-0.00280762,-0.00274658,0,0,0,0,0,0,0,0,2.11423,1.00628,0.170498,0,
0.0130615,-0.00183105,0.00427246,0,0,0,0,0,0,0,0,2.03962,0.941622,0.157886,0,
0.0106201,-0.00268555,0.00823975,0,0,0,0,0,0,0,0,1.99594,0.884904,0.153956,0,
-0.00012207,-0.00317383,0.00518799,0,0,0,0,0,0,0,0,2.10055,0.862953,0.15354,0,
-0.00793457,-0.0043335,-0.0314331,0,0,0,0,0,0,0,0,2.05699,0.889212,0.150649,0,
-0.0100098,-0.00378418,-0.06073,0,0,0,0,0,0,0,0,2.05331,0.814563,0.148036,0,
-0.00701904,-0.00317383,-0.0534058,0,0,0,0,0,0,0,0,2.04997,0.765164,0.146746,0,
-0.00622559,-0.00274658,-0.0283813,0,0,0,0,0,0,0,0,2.1453,0.735968,0.146011,0,
-0.00280762,-0.0012207,-0.000915527,0,0,0,0,0,0,0,0,2.18453,0.753052,0.136565,0,
-0.00445557,0.000671387,0.0180054,0,0,0,0,0,0,0,0,2.17823,0.749203,0.120933,0,
-0.0032959,-0.00115967,0.0119019,0,0,0,0,0,0,0,0,2.16529,0.743686,0.10842,0,
-0.0045166,-0.000854492,0.0280762,0,0,0,0,0,0,0,0,2.0516,0.723871,0.101663,0,
-0.0020752,-0.000366211,0.027771,0,0,0,0,0,0,0,0,2.02096,0.655868,0.0980434,0,
0.0012207,0.00012207,0.00701904,0,0,0,0,0,0,0,0,1.90865,0.606034,0.0994,0,
0.000854492,0.00012207,-0.00335693,0,0,0,0,0,0,0,0,1.72144,0.568523,0.0931601,0,
0.00292969,-0.000305176,-0.00610352,0,0,0,0,0,0,0,0,1.58015,0.572525,0.0935369,0,
0.00378418,-6.10352E-05,-0.00488281,0,0,0,0,0,0,0,0,1.52805,0.503242,0.112367,0,
0.00494385,0.000610352,0.0119019,0,0,0,0,0,0,0,0,1.52459,0.424553,0.122334,0,
0.00494385,0.0010376,0.0143433,0,0,0,0,0,0,0,0,1.51153,0.439526,0.128789,0,
0.00445557,0.00134277,0.0198364,0,0,0,0,0,0,0,0,1.38894,0.411318,0.12093,0,
0.00531006,0.000793457,0.0146484,0,0,0,0,0,0,0,0,1.16092,0.385654,0.117725,0,
0.00872803,0.000793457,0.00793457,0,0,0,0,0,0,0,0,1.18452,0.454887,0.126956,0,
0.00897217,-0.000305176,0.0146484,0,0,0,0,0,0,0,0,1.20975,0.502477,0.132085,0,
0.00439453,-0.000244141,0.0183105,0,0,0,0,0,0,0,0,1.0872,0.55118,0.131279,0,
0.000305176,-0.000305176,0.0286865,0,0,0,0,0,0,0,0,1.10031,0.538494,0.129174,0,
-0.000488281,0.000183105,0.010376,0,0,0,0,0,0,0,0,1.16175,0.540875,0.131267,0,
0.000671387,0.00140381,0.00640869,0,0,0,0,0,0,0,0,1.20886,0.556446,0.130482,0,
-0.000854492,0.00286865,0.00244141,0,0,0,0,0,0,0,0,1.1295,0.556405,0.127486,0,
-0.00280762,0.0010376,0.00244141,0,0,0,0,0,0,0,0,1.08988,0.549328,0.131794,0,
0.00134277,-0.00201416,-0.0012207,0,0,0,0,0,0,0,0,1.09782,0.604452,0.131735,0,
0.00341797,-0.00299072,0.012207,0,0,0,0,0,0,0,0,1.08827,0.626468,0.131091,0,
0.00280762,-0.00146484,0.00274658,0,0,0,0,0,0,0,0,1.17872,0.65971,0.126669,0,
0.00335693,-0.00170898,-0.000610352,0,0,0,0,0,0,0,0,1.18822,0.649499,0.113794,0,
0.000610352,-0.00469971,-0.00549316,0,0,0,0,0,0,0,0,1.21573,0.631083,0.104343,0,
0.00799561,-0.00366211,-0.00427246,0,0,0,0,0,0,0,0,1.27409,0.654928,0.104036,0,
0.0115356,-0.00421143,-0.00488281,0,0,0,0,0,0,0,0,1.37188,0.717072,0.102077,0,
0.0043335,-0.00531006,-0.00732422,0,0,0,0,0,0,0,0,1.47773,0.740439,0.0884743,0,
-0.000854492,-0.00579834,-0.00549316,0,0,0,0,0,0,0,0,1.50093,0.767263,0.0779712,0,
-0.000244141,-0.00537109,-0.00854492,0,0,0,0,0,0,0,0,1.42095,0.777101,0.068246,0,
0.00549316,-0.00238037,-0.00366211,0,0,0,0,0,0,0,0,1.55893,0.780523,0.069003,0,
-0.00152588,0.000427246,0.0012207,0,0,0,0,0,0,0,0,1.72586,0.851515,0.0715801,0,
-0.00445557,6.10352E-05,-0.00213623,0,0,0,0,0,0,0,0,1.95183,0.845918,0.070021,0,
-0.00805664,-0.000671387,-0.00213623,0,0,0,0,0,0,0,0,1.87217,0.837581,0.0750115,0,
-0.00830078,0.000915527,-0.00427246,0,0,0,0,0,0,0,0,1.83334,0.800006,0.0771745,0,
-0.00726318,-0.000183105,-0.00427246,0,0,0,0,0,0,0,0,1.94919,0.839759,0.0959661,0,
-0.00579834,-0.000366211,-0.000610352,0,0,0,0,0,0,0,0,1.85625,0.863816,0.113322,0,
-0.00543213,0.0020752,0.00305176,0,0,0,0,0,0,0,0,1.84774,0.858583,0.125468,0,
-0.00653076,0.000732422,-0.00854492,0,0,0,0,0,0,0,0,1.87076,0.838236,0.123985,0,
-0.00421143,0.000183105,-0.0170898,0,0,0,0,0,0,0,0,1.94662,0.893496,0.122895,0,
-0.00262451,-6.10352E-05,-0.00823975,0,0,0,0,0,0,0,0,1.93948,0.833024,0.123085,0,
-0.0012207,-0.000671387,0.010376,0,0,0,0,0,0,0,0,1.99785,0.806047,0.140418,0,
0.00140381,-0.000488281,-0.00244141,0,0,0,0,0,0,0,0,1.95577,0.765256,0.155664,0,
0.00244141,-0.00396729,-0.0195312,0,0,0,0,0,0,0,0,1.96318,0.772789,0.157234,0,
0.0032959,-0.00488281,-0.0180054,0,0,0,0,0,0,0,0,1.99574,0.779769,0.161137,0,
0.0032959,-0.00366211,0.00274658,0,0,0,0,0,0,0,0,2.03786,0.762755,0.163051,0,
0.00634766,-0.00354004,0.00793457,0,0,0,0,0,0,0,0,2.07915,0.697759,0.162246,0,
0.00531006,-0.00201416,0.00396729,0,0,0,0,0,0,0,0,2.11269,0.689402,0.159981,0,
0.00378418,-0.00408936,0,0,0,0,0,0,0,0,0,2.19856,0.646573,0.159537,0,
0.00402832,-0.00231934,0.00488281,0,0,0,0,0,0,0,0,2.1687,0.581889,0.160473,0,
0.00500488,-0.00354004,-0.0012207,0,0,0,0,0,0,0,0,2.18855,0.576581,0.162959,0,
0.00952148,-0.00323486,-0.00915527,0,0,0,0,0,0,0,0,2.07539,0.52248,0.16593,0,
0.0065918,-0.0045166,-0.0100708,0,0,0,0,0,0,0,0,1.95242,0.477673,0.167627,0,
0.000976562,-0.00671387,-0.00640869,0,0,0,0,0,0,0,0,1.97895,0.473499,0.168708,0,
0.00177002,-0.00488281,-0.00793457,0,0,0,0,0,0,0,0,2.02178,0.470921,0.174079,0,
-0.000671387,-0.00268555,-0.00823975,0,0,0,0,0,0,0,0,1.94961,0.412552,0.168191,0,
-0.00280762,-0.00201416,-0.010376,0,0,0,0,0,0,0,0,1.96161,0.399949,0.166116,0,
-0.00262451,-0.00408936,-0.012207,0,0,0,0,0,0,0,0,1.88515,0.487025,0.162533,0,
-0.000793457,-0.00390625,-0.0137329,0,0,0,0,0,0,0,0,1.9788,0.538444,0.164267,0,
0.00280762,-0.00317383,-0.012207,0,0,0,0,0,0,0,0,1.87644,0.474151,0.167338,0,
0.000427246,-0.00213623,-0.017395,0,0,0,0,0,0,0,0,1.85813,0.468938,0.164485,0,
-0.00164795,-0.00128174,-0.0231934,0,0,0,0,0,0,0,0,1.84174,0.489999,0.158856,0,
-0.00372314,0.00164795,-0.00366211,0,0,0,0,0,0,0,0,1.81478,0.502126,0.153177,0,
0.000366211,-0.000244141,-0.00305176,0,0,0,0,0,0,0,0,1.85144,0.52423,0.155878,0,
0.00146484,0.00177002,0.00488281,0,0,0,0,0,0,0,0,1.94979,0.517464,0.149503,0,
0.000427246,0.00115967,0.0152588,0,0,0,0,0,0,0,0,2.06236,0.529658,0.147997,0,
-0.00164795,0.00164795,0.0228882,0,0,0,0,0,0,0,0,2.03003,0.547474,0.150094,0,
-0.00213623,0.00372314,0.0201416,0,0,0,0,0,0,0,0,1.87285,0.595626,0.14896,0,
-0.000549316,0.003479,0.0180054,0,0,0,0,0,0,0,0,1.75947,0.687758,0.148767,0,
0.00268555,0.00213623,-0.00396729,0,0,0,0,0,0,0,0,1.84057,0.728426,0.146442,0,
0.00512695,0.00280762,-0.000915527,0,0,0,0,0,0,0,0,1.7153,0.730571,0.143529,0,
0.00524902,0.0043335,0.00335693,0,0,0,0,0,0,0,0,1.71984,0.721793,0.134433,0,
0.00878906,0.00195312,0.00396729,0,0,0,0,0,0,0,0,1.89092,0.717537,0.122264,0,
0.0195923,-0.000793457,0.00335693,0,0,0,0,0,0,0,0,2.02837,0.751584,0.113917,0,
0.015686,-0.000854492,0.0149536,0,0,0,0,0,0,0,0,2.07198,0.776779,0.108252,0,
0.000366211,-0.00305176,0.0180054,0,0,0,0,0,0,0,0,2.03132,0.806831,0.0996286,0,
-0.00366211,-0.00183105,0.00610352,0,0,0,0,0,0,0,0,1.97488,0.816698,0.0905423,0,
-0.0057373,-0.00219727,-0.0228882,0,0,0,0,0,0,0,0,2.00146,0.733832,0.0840188,0,
-0.00445557,-0.00286865,-0.0238037,0,0,0,0,0,0,0,0,1.9697,0.69254,0.0824858,0,
-0.000976562,-0.00341797,-0.0265503,0,0,0,0,0,0,0,0,1.98231,0.699137,0.0765687,0,
-0.00476074,-0.00592041,-0.0189209,0,0,0,0,0,0,0,0,1.99287,0.711892,0.0767354,0,
-0.00500488,-0.00549316,-0.0012207,0,0,0,0,0,0,0,0,2.03946,0.682394,0.0700437,0,
-0.00537109,-0.00476074,0.00488281,0,0,0,0,0,0,0,0,2.09727,0.744657,0.0712203,0,
-0.00439453,-0.00494385,-0.0161743,0,0,0,0,0,0,0,0,2.17439,0.759173,0.0740154,0,
-0.00372314,-0.00524902,-0.015564,0,0,0,0,0,0,0,0,2.03012,0.815698,0.0731566,0,
-0.00280762,-0.003479,-0.010376,0,0,0,0,0,0,0,0,1.86565,0.820701,0.0729249,0,
0.00286865,-0.00311279,-0.00244141,0,0,0,0,0,0,0,0,1.74727,0.832654,0.0740962,0,
0.00787354,-0.00402832,0.00396729,0,0,0,0,0,0,0,0,1.73364,0.793193,0.0757892,0,
0.00445557,-0.00439453,0.0183105,0,0,0,0,0,0,0,0,1.77358,0.815072,0.0851197,0,
0.00177002,-0.00378418,0.0100708,0,0,0,0,0,0,0,0,1.79864,0.800415,0.0857078,0,
0.00268555,-0.00531006,0.00488281,0,0,0,0,0,0,0,0,1.74654,0.811315,0.0848301,0,
0.00140381,-0.00427246,-0.00549316,0,0,0,0,0,0,0,0,1.59544,0.808001,0.0861756,0,
0.000366211,-0.00231934,-0.0192261,0,0,0,0,0,0,0,0,1.29661,0.808329,0.0860314,0,
0.000488281,-0.000610352,-0.00762939,0,0,0,0,0,0,0,0,1.14838,0.779814,0.0829998,0,
-0.000183105,0.00115967,0.000610352,0,0,0,0,0,0,0,0,1.07127,0.772914,0.080518,0,
-0.000610352,0.0012207,0.0106812,0,0,0,0,0,0,0,0,1.08633,0.77986,0.0760973,0,
-0.00250244,0.000549316,0.010376,0,0,0,0,0,0,0,0,1.10405,0.784156,0.0684058,0,
-0.00372314,-0.0012207,0.0158691,0,0,0,0,0,0,0,0,1.13163,0.801271,0.0650803,0,
-0.00421143,-0.000915527,0.0189209,0,0,0,0,0,0,0,0,1.17509,0.854023,0.0682447,0,
-0.00537109,-0.000427246,0.0189209,0,0,0,0,0,0,0,0,1.22875,0.891761,0.0707532,0,
-0.00512695,-0.0012207,0.0125122,0,0,0,0,0,0,0,0,1.24799,0.918051,0.0860057,0,
-0.00445557,-0.000671387,0.00610352,0,0,0,0,0,0,0,0,1.1975,0.916813,0.0856913,0,
-0.00390625,0.00128174,-0.00579834,0,0,0,0,0,0,0,0,1.13818,0.841003,0.0761309,0,
-0.00158691,0.000915527,-0.0161743,0,0,0,0,0,0,0,0,1.01291,0.865758,0.0720647,0,
-0.00439453,0.00146484,-0.0115967,0,0,0,0,0,0,0,0,0.996755,0.809008,0.0756161,0,
-0.00195312,-0.00115967,-0.000915527,0,0,0,0,0,0,0,0,1.1081,0.811725,0.0791573,0,
0.00109863,0.000427246,0.0100708,0,0,0,0,0,0,0,0,1.24301,0.789033,0.0797337,0,
0.000305176,0.00213623,0.00518799,0,0,0,0,0,0,0,0,1.39716,0.813311,0.0831116,0,
-0.00146484,0.00231934,-0.00335693,0,0,0,0,0,0,0,0,1.42561,0.704942,0.0797225,0,
0.00146484,0.0020752,0.00244141,0,0,0,0,0,0,0,0,1.35836,0.702272,0.0810995,0,
0.00469971,-0.00146484,0.00274658,0,0,0,0,0,0,0,0,1.46302,0.707262,0.0839342,0,
0.00476074,-0.00439453,0.00335693,0,0,0,0,0,0,0,0,1.46637,0.717746,0.083414,0,
0.00469971,-0.00354004,0.00213623,0,0,0,0,0,0,0,0,1.86406,0.707672,0.0859965,0,
0.003479,-0.0043335,-0.00579834,0,0,0,0,0,0,0,0,2.182,0.667823,0.0909459,0,
0.00476074,-0.00427246,-0.0183105,0,0,0,0,0,0,0,0,2.33366,0.713958,0.097694,0,
0.00952148,-0.00128174,-0.00854492,0,0,0,0,0,0,0,0,2.39325,0.712621,0.103973,0,
0.0167847,0.00213623,0.00671387,0,0,0,0,0,0,0,0,2.39339,0.686499,0.108361,0,
0.0125732,0.00195312,0.010376,0,0,0,0,0,0,0,0,2.37387,0.652091,0.112484,0,
0.00305176,0.00213623,-0.00305176,0,0,0,0,0,0,0,0,2.29981,0.591221,0.119772,0,
-0.0043335,6.10352E-05,-0.00640869,0,0,0,0,0,0,0,0,2.32902,0.56934,0.117573,0,
-0.00799561,-0.00164795,0.00793457,0,0,0,0,0,0,0,0,2.36117,0.540431,0.10677,0,
-0.00506592,-0.0010376,0.0128174,0,0,0,0,0,0,0,0,2.41954,0.579498,0.109302,0,
-0.00213623,-0.00183105,0,0,0,0,0,0,0,0,0,2.53633,0.590175,0.108062,0,
0.00537109,-0.00585938,-0.0177002,0,0,0,0,0,0,0,0,2.68018,0.525643,0.103019,0,
0.000244141,-0.00579834,-0.0106812,0,0,0,0,0,0,0,0,2.77674,0.585688,0.105404,0,
-0.0010376,-0.00628662,-0.020752,0,0,0,0,0,0,0,0,2.65353,0.625173,0.102217,0,
-0.00213623,-0.00506592,-0.027771,0,0,0,0,0,0,0,0,2.71881,0.602783,0.0986884,0,
-0.00280762,-0.00354004,-0.0268555,0,0,0,0,0,0,0,0,2.74377,0.551609,0.0974988,0,
-0.00378418,-0.00305176,-0.00732422,0,0,0,0,0,0,0,0,2.79478,0.543825,0.0997341,0,
-0.00311279,-0.0045166,-0.00305176,0,0,0,0,0,0,0,0,2.79941,0.584593,0.104846,0,
-0.000671387,-0.00512695,-0.00213623,0,0,0,0,0,0,0,0,2.72223,0.654452,0.101692,0,
0.000732422,-0.00592041,-0.0088501,0,0,0,0,0,0,0,0,2.75241,0.677538,0.107604,0,
0,-0.0045166,-0.00213623,0,0,0,0,0,0,0,0,2.59236,0.666698,0.112137,0,
0.00152588,-0.00341797,0.00915527,0,0,0,0,0,0,0,0,2.47114,0.722398,0.117471,0,
